orf,disome,disome_ID,ratio
YNL290W,187,YNL290W_187,4.799112068
YNL291C,549,YNL291C_549,93.33333333
YNL292W,253,YNL292W_253,15.23220067
YNL293W,216,YNL293W_216,3.892243611
YNL295W,135,YNL295W_135,7.322700691
YNL297C,1565,YNL297C_1565,86.68165405
YNL299W,508,YNL299W_508,13.24691358
YNL300W,87,YNL300W_87,12.0475959
YNL301C,29,YNL301C_29,3.7085407
YNL302C,74,YNL302C_74,2.073158661
YNL304W,125,YNL304W_125,10.63150826
YNL306W,72,YNL306W_72,49.88888889
YNL307C,311,YNL307C_311,7.610336729
YNL308C,528,YNL308C_528,17.84335759
YNL309W,43,YNL309W_43,15.17148148
YNL310C,164,YNL310C_164,16.33333333
YNL312W,257,YNL312W_257,105.111871
YNL315C,191,YNL315C_191,13.59538043
YNL316C,58,YNL316C_58,22.18058633
YNL317W,75,YNL317W_75,11.91943027
YNL320W,18,YNL320W_18,16.99838969
YNL321W,209,YNL321W_209,17.5986518
YNL322C,47,YNL322C_47,16.29898193
YNL323W,72,YNL323W_72,5.660342
YNL325C,108,YNL325C_108,17.27429791
YNL326C,56,YNL326C_56,18.33333333
YNL327W,603,YNL327W_603,36.21010441
YNL328C,147,YNL328C_147,8.25
YNL330C,45,YNL330C_45,3.259676808
YNL336W,216,YNL336W_216,8.666666667
YNR001C,411,YNR001C_411,7.530884579
YNR003C,318,YNR003C_318,18.51285002
YNR004W,95,YNR004W_95,6.69005848
YNR006W,139,YNR006W_139,22.62630873
YNR007C,298,YNR007C_298,19.46818475
YNR008W,303,YNR008W_303,5.964170514
YNR009W,169,YNR009W_169,8.206126687
YNR010W,98,YNR010W_98,4.658090102
YNR011C,513,YNR011C_513,13.13145431
YNR012W,62,YNR012W_62,4.402488343
YNR013C,394,YNR013C_394,11.78528089
YNR016C,473,YNR016C_473,9.772455053
YNR017W,217,YNR017W_217,75.94562496
YNR018W,178,YNR018W_178,100.798918
YNR019W,112,YNR019W_112,9.478315988
YNR020C,140,YNR020C_140,4.601992166
YNR021W,269,YNR021W_269,10.25537485
YNR023W,32,YNR023W_32,6.75446707
YNR024W,103,YNR024W_103,4.971122995
YNR026C,214,YNR026C_214,5.518814933
YNR027W,90,YNR027W_90,17.81481481
YNR028W,45,YNR028W_45,93.37777778
YNR029C,154,YNR029C_154,30.95238095
YNR030W,72,YNR030W_72,63.83333333
YNR031C,1338,YNR031C_1338,10.94468108
YNR032C-A,49,YNR032C-A_49,13.95348837
YNR033W,30,YNR033W_30,66.06868687
YNR035C,216,YNR035C_216,8.732926786
YNR036C,44,YNR036C_44,3.897762108
YNR037C,81,YNR037C_81,3.531628624
YNR038W,432,YNR038W_432,22.73530925
YNR040W,257,YNR040W_257,22.8
YNR041C,87,YNR041C_87,6.807324841
YNR043W,304,YNR043W_304,14.09409927
YNR044W,652,YNR044W_652,14.77291939
YNR046W,136,YNR046W_136,9.559023499
YNR047W,477,YNR047W_477,59.23728136
YNR048W,64,YNR048W_64,12.07364042
YNR049C,148,YNR049C_148,3.941546553
YNR050C,127,YNR050C_127,9.806732954
YNR051C,496,YNR051C_496,33.05322696
YNR052C,106,YNR052C_106,35.6286027
YNR053C,469,YNR053C_469,6.937534802
YNR054C,111,YNR054C_111,4.367287954
YNR055C,470,YNR055C_470,34.62962963
YNR061C,78,YNR061C_78,9.059163059
YNR063W,348,YNR063W_348,46.17245817
YNR067C,412,YNR067C_412,6.540158467
YOL001W,294,YOL001W_294,83.11111111
YOL003C,317,YOL003C_317,6.182937555
YOL004W,191,YOL004W_191,2.313571221
YOL005C,82,YOL005C_82,3.832006953
YOL006C,290,YOL006C_290,5.702576566
YOL007C,156,YOL007C_156,20.2547619
YOL008W,208,YOL008W_208,21.49691877
YOL010W,80,YOL010W_80,17.45288544
YOL011W,102,YOL011W_102,7.024439405
YOL012C,49,YOL012C_49,5.629514703
YOL016C,331,YOL016C_331,11.45183259
YOL017W,33,YOL017W_33,11.01388889
YOL018C,340,YOL018C_340,8.81392121
YOL019W,438,YOL019W_438,13.06666667
YOL020W,60,YOL020W_60,67.4198027
YOL021C,545,YOL021C_545,11.27129633
YOL022C,255,YOL022C_255,8.02881539
YOL025W,255,YOL025W_255,15.51117438
YOL026C,105,YOL026C_105,11.28394656
YOL027C,102,YOL027C_102,7.999842063
YOL030W,56,YOL030W_56,4.312685517
YOL032W,55,YOL032W_55,10.5308183
YOL034W,61,YOL034W_61,6.959931799
YOL036W,467,YOL036W_467,27.03658622
YOL039W,107,YOL039W_107,18.19793872
YOL040C,44,YOL040C_44,4.365008302
YOL041C,275,YOL041C_275,4.296725307
YOL044W,308,YOL044W_308,7.264759339
YOL045W,61,YOL045W_61,70.92
YOL049W,104,YOL049W_104,15.1337548
YOL051W,923,YOL051W_923,28.1548913
YOL052C,145,YOL052C_145,34.75842294
YOL055C,233,YOL055C_233,13.85185185
YOL056W,304,YOL056W_304,24.35555556
YOL057W,118,YOL057W_118,5.913917116
YOL058W,48,YOL058W_48,4.262215336
YOL059W,275,YOL059W_275,9.634077384
YOL060C,34,YOL060C_34,4.004796219
YOL061W,467,YOL061W_467,11.93113756
YOL062C,323,YOL062C_323,11.66347727
YOL063C,389,YOL063C_389,10.73472774
YOL064C,306,YOL064C_306,5.867340962
YOL065C,373,YOL065C_373,55.29100529
YOL066C,96,YOL066C_96,41.62744276
YOL067C,145,YOL067C_145,6.68622142
YOL068C,469,YOL068C_469,26
YOL070C,60,YOL070C_60,13.60697062
YOL071W,81,YOL071W_81,16.04938272
YOL072W,288,YOL072W_288,10.85323629
YOL073C,84,YOL073C_84,11.32575758
YOL075C,106,YOL075C_106,50.66666667
YOL076W,610,YOL076W_610,20.53847041
YOL077C,190,YOL077C_190,3.258439237
YOL077W-A,34,YOL077W-A_34,5.512624678
YOL080C,57,YOL080C_57,86.63703704
YOL081W,1791,YOL081W_1791,54.5
YOL082W,361,YOL082W_361,11.85034014
YOL086C,60,YOL086C_60,7.636489213
YOL087C,876,YOL087C_876,18.17878924
YOL088C,243,YOL088C_243,7.303030303
YOL089C,268,YOL089C_268,11.18439716
YOL090W,589,YOL090W_589,7.563271196
YOL092W,309,YOL092W_309,15.09500379
YOL093W,55,YOL093W_55,3.219908286
YOL094C,108,YOL094C_108,8.67505199
YOL097C,139,YOL097C_139,3.212023901
YOL098C,943,YOL098C_943,13.20645161
YOL100W,281,YOL100W_281,30.47619048
YOL102C,29,YOL102C_29,4.65990037
YOL103W,486,YOL103W_486,5.662044859
YOL108C,136,YOL108C_136,38.87654321
YOL109W,102,YOL109W_102,9.310413182
YOL110W,69,YOL110W_69,25.34271284
YOL111C,157,YOL111C_157,15.69184149
YOL114C,104,YOL114C_104,11.55555556
YOL116W,214,YOL116W_214,56.46666667
YOL120C,187,YOL120C_187,2.762662624
YOL121C,145,YOL121C_145,10.06961194
YOL122C,94,YOL122C_94,6.530948217
YOL123W,281,YOL123W_281,3.521363582
YOL124C,337,YOL124C_337,39.85964912
YOL125W,400,YOL125W_400,17.99753086
YOL126C,45,YOL126C_45,2.069862828
YOL127W,143,YOL127W_143,10.83343115
YOL129W,51,YOL129W_51,9.585762417
YOL130W,125,YOL130W_125,25.63275576
YOL133W,122,YOL133W_122,25.78263889
YOL137W,439,YOL137W_439,4.339208357
YOL138C,61,YOL138C_61,14.44444444
YOL139C,204,YOL139C_204,3.234202124
YOL140W,303,YOL140W_303,41.98850575
YOL141W,637,YOL141W_637,13.68835034
YOL142W,109,YOL142W_109,2.806691383
YOL143C,69,YOL143C_69,7.092501486
YOL144W,217,YOL144W_217,77.51748252
YOL145C,225,YOL145C_225,91.00659028
YOL146W,37,YOL146W_37,16.53383108
YOL147C,237,YOL147C_237,39.69338028
YOL148C,277,YOL148C_277,14.54195011
YOL149W,183,YOL149W_183,21.38888889
YOL151W,164,YOL151W_164,8.456554215
YOL152W,36,YOL152W_36,4.668803419
YOL155C,711,YOL155C_711,13.11118177
YOL158C,257,YOL158C_257,64.92892157
YOL159C,149,YOL159C_149,12.97486581
YOR001W,219,YOR001W_219,6.62492745
YOR002W,240,YOR002W_240,6.820833351
YOR004W,210,YOR004W_210,8.231079927
YOR006C,133,YOR006C_133,3.701987357
YOR007C,306,YOR007C_306,5.967718138
YOR008C,314,YOR008C_314,10.20609095
YOR014W,358,YOR014W_358,6.958426549
YOR016C,51,YOR016C_51,11.01179245
YOR020C,107,YOR020C_107,7.799241907
YOR021C,117,YOR021C_117,10.3605245
YOR023C,336,YOR023C_336,23.35660236
YOR025W,43,YOR025W_43,14.2918717
YOR026W,54,YOR026W_54,4.331616162
YOR027W,414,YOR027W_414,13.48607642
YOR028C,254,YOR028C_254,26.69047619
YOR033C,291,YOR033C_291,59.61111111
YOR034C,104,YOR034C_104,3.5
YOR036W,173,YOR036W_173,7.231176304
YOR037W,79,YOR037W_79,43.27272727
YOR039W,237,YOR039W_237,9.717611988
YOR042W,378,YOR042W_378,5.286557724
YOR043W,394,YOR043W_394,15.51781874
YOR045W,51,YOR045W_51,6.058520285
YOR046C,431,YOR046C_431,6.352699356
YOR047C,235,YOR047C_235,12.38194839
YOR048C,45,YOR048C_45,152.2026491
YOR051C,319,YOR051C_319,4.489635826
YOR052C,71,YOR052C_71,14.66406906
YOR054C,388,YOR054C_388,8.427250715
YOR056C,347,YOR056C_347,4.611845895
YOR057W,230,YOR057W_230,10.58459596
YOR058C,35,YOR058C_35,37.0952381
YOR061W,142,YOR061W_142,4.104589377
YOR063W,127,YOR063W_127,22.44570674
YOR065W,149,YOR065W_149,7.845258256
YOR066W,416,YOR066W_416,19.7689499
YOR067C,72,YOR067C_72,21.13546274
YOR069W,158,YOR069W_158,5.890638199
YOR070C,333,YOR070C_333,23.05163511
YOR074C,77,YOR074C_77,5.39992548
YOR075W,347,YOR075W_347,24.73443223
YOR077W,219,YOR077W_219,6.46
YOR078W,215,YOR078W_215,69.30196078
YOR079C,240,YOR079C_240,4.408163265
YOR081C,267,YOR081C_267,2.137230432
YOR083W,156,YOR083W_156,8.1779722
YOR085W,94,YOR085W_94,3.596112991
YOR086C,304,YOR086C_304,7.523480682
YOR087W,154,YOR087W_154,48.26143791
YOR089C,61,YOR089C_61,11.43180199
YOR091W,174,YOR091W_174,26.95103359
YOR092W,452,YOR092W_452,28.5
YOR093C,561,YOR093C_561,58.04143126
YOR094W,98,YOR094W_98,3.55089826
YOR095C,69,YOR095C_69,17.74082473
YOR096W,191,YOR096W_191,5.827739071
YOR098C,683,YOR098C_683,10.1866796
YOR099W,196,YOR099W_196,26.60556276
YOR101W,41,YOR101W_41,10.6095781
YOR103C,44,YOR103C_44,13.10052827
YOR104W,27,YOR104W_27,32
YOR108W,124,YOR108W_124,8.971038204
YOR109W,808,YOR109W_808,10.47298717
YOR110W,101,YOR110W_101,7.563301351
YOR111W,61,YOR111W_61,8.607223168
YOR112W,72,YOR112W_72,6.296798581
YOR113W,472,YOR113W_472,10.53968254
YOR114W,295,YOR114W_295,35.78947368
YOR115C,202,YOR115C_202,6.635759204
YOR116C,832,YOR116C_832,32.17559761
YOR117W,276,YOR117W_276,23.74977306
YOR119C,108,YOR119C_108,12.80230402
YOR120W,88,YOR120W_88,7.916666667
YOR122C,127,YOR122C_127,15.07843769
YOR123C,319,YOR123C_319,15.10229864
YOR124C,731,YOR124C_731,5.950919878
YOR125C,86,YOR125C_86,3.287827076
YOR126C,121,YOR126C_121,11.68277599
YOR127W,681,YOR127W_681,39.54222222
YOR128C,174,YOR128C_174,7.046457582
YOR130C,109,YOR130C_109,12.688
YOR131C,143,YOR131C_143,66.98717949
YOR132W,200,YOR132W_200,21.07674419
YOR133W,793,YOR133W_793,61.85949879
YOR136W,49,YOR136W_49,10.00101248
YOR138C,149,YOR138C_149,16.55795372
YOR141C,147,YOR141C_147,3.561028945
YOR143C,57,YOR143C_57,7.249159664
YOR144C,396,YOR144C_396,8.071678934
YOR145C,256,YOR145C_256,5.40123311
YOR148C,51,YOR148C_51,30.66666667
YOR149C,21,YOR149C_21,10.88888889
YOR150W,130,YOR150W_130,13.75362319
YOR151C,896,YOR151C_896,35.54195636
YOR153W,773,YOR153W_773,35.30183519
YOR154W,588,YOR154W_588,58.66666667
YOR155C,374,YOR155C_374,12.10251618
YOR156C,91,YOR156C_91,34.02777778
YOR157C,134,YOR157C_134,4.792179448
YOR158W,194,YOR158W_194,6.727328783
YOR159C,84,YOR159C_84,89.22716628
YOR160W,881,YOR160W_881,3.709706153
YOR161C,24,YOR161C_24,5.908042919
YOR163W,129,YOR163W_129,14.69879165
YOR164C,313,YOR164C_313,23.34981168
YOR165W,744,YOR165W_744,150.5441795
YOR166C,192,YOR166C_192,19.33333333
YOR167C,68,YOR167C_68,4.481410998
YOR168W,261,YOR168W_261,8.735048152
YOR171C,475,YOR171C_475,14.21318759
YOR174W,282,YOR174W_282,71.71921646
YOR175C,145,YOR175C_145,22.03663004
YOR176W,100,YOR176W_100,2.695355998
YOR181W,348,YOR181W_348,10.16208038
YOR182C,60,YOR182C_60,2.79812959
YOR184W,80,YOR184W_80,6.887344681
YOR185C,70,YOR185C_70,4.391003288
YOR187W,363,YOR187W_363,66.27017544
YOR188W,1092,YOR188W_1092,8.610441767
YOR189W,26,YOR189W_26,3.243699358
YOR191W,828,YOR191W_828,95.62903226
YOR194C,258,YOR194C_258,24.11169695
YOR195W,291,YOR195W_291,32.32855178
YOR196C,286,YOR196C_286,28.3605852
YOR197W,298,YOR197W_298,6.683291509
YOR198C,312,YOR198C_312,4.343030208
YOR201C,413,YOR201C_413,78.4
YOR202W,200,YOR202W_200,13.67920062
YOR204W,565,YOR204W_565,21.5573848
YOR206W,448,YOR206W_448,12.98415793
YOR207C,182,YOR207C_182,6.009359964
YOR209C,372,YOR209C_372,4.13889926
YOR210W,45,YOR210W_45,6.082025521
YOR215C,186,YOR215C_186,142.3482143
YOR216C,56,YOR216C_56,11.48214804
YOR217W,499,YOR217W_499,7.993850443
YOR219C,198,YOR219C_198,8.951582868
YOR220W,110,YOR220W_110,6.772730411
YOR221C,315,YOR221C_315,6.201552781
YOR222W,188,YOR222W_188,4.851384998
YOR223W,160,YOR223W_160,19.92121212
YOR224C,147,YOR224C_147,15.16324778
YOR226C,120,YOR226C_120,3.764245808
YOR228C,29,YOR228C_29,37.33333333
YOR229W,374,YOR229W_374,77
YOR230W,38,YOR230W_38,14.44561811
YOR231W,282,YOR231W_282,15.84249084
YOR232W,182,YOR232W_182,6.210239393
YOR233W,292,YOR233W_292,15.90902929
YOR234C,89,YOR234C_89,14.03141323
YOR236W,30,YOR236W_30,51.00524523
YOR238W,296,YOR238W_296,27.65729847
YOR239W,540,YOR239W_540,21.32432224
YOR241W,446,YOR241W_446,6.341262507
YOR243C,443,YOR243C_443,3.526559095
YOR244W,216,YOR244W_216,8.431728307
YOR246C,186,YOR246C_186,72.66666667
YOR247W,211,YOR247W_211,21.23215717
YOR249C,675,YOR249C_675,57.5
YOR250C,88,YOR250C_88,10.0781972
YOR251C,55,YOR251C_55,11.13504852
YOR253W,104,YOR253W_104,4.906823311
YOR254C,664,YOR254C_664,5.481346427
YOR257W,62,YOR257W_62,215.4666667
YOR259C,89,YOR259C_89,14.24158711
YOR260W,381,YOR260W_381,13.0476107
YOR261C,74,YOR261C_74,46.75742044
YOR262W,134,YOR262W_134,41.819787
YOR264W,120,YOR264W_120,4.691460336
YOR265W,37,YOR265W_37,3.272488823
YOR267C,187,YOR267C_187,4.455657049
YOR269W,447,YOR269W_447,9.037380803
YOR270C,524,YOR270C_524,4.291993969
YOR271C,112,YOR271C_112,9.72744699
YOR272W,41,YOR272W_41,24.75539801
YOR273C,82,YOR273C_82,19.30812878
YOR275C,460,YOR275C_460,47.33333333
YOR276W,67,YOR276W_67,7.250448346
YOR278W,260,YOR278W_260,6.02189781
YOR280C,70,YOR280C_70,4.909317868
YOR281C,192,YOR281C_192,18.9678194
YOR283W,231,YOR283W_231,14.99603655
YOR285W,85,YOR285W_85,3.162372141
YOR286W,112,YOR286W_112,3.781550264
YOR287C,147,YOR287C_147,5.934643015
YOR288C,241,YOR288C_241,11.97649824
YOR290C,482,YOR290C_482,11.58400547
YOR291W,379,YOR291W_379,7.341430499
YOR293W,60,YOR293W_60,110.1540872
YOR294W,70,YOR294W_70,25.472702
YOR295W,146,YOR295W_146,2.874833808
YOR296W,219,YOR296W_219,3.1800956
YOR297C,134,YOR297C_134,6.082560917
YOR298C-A,152,YOR298C-A_152,21.63185266
YOR299W,165,YOR299W_165,3.805213108
YOR301W,146,YOR301W_146,9.740112501
YOR303W,89,YOR303W_89,24.97807487
YOR304W,83,YOR304W_83,7.079456274
YOR307C,303,YOR307C_303,9.991728948
YOR308C,528,YOR308C_528,13.93518519
YOR310C,341,YOR310C_341,15.04792294
YOR311C,91,YOR311C_91,4.549171509
YOR315W,277,YOR315W_277,5.771732878
YOR316C,349,YOR316C_349,20.4203483
YOR317W,259,YOR317W_259,7.697199638
YOR320C,311,YOR320C_311,6.560995226
YOR322C,611,YOR322C_611,15.6980042
YOR323C,378,YOR323C_378,4.074118336
YOR324C,180,YOR324C_180,39.33333333
YOR326W,1105,YOR326W_1105,29.67413047
YOR327C,104,YOR327C_104,64.15151515
YOR329C,85,YOR329C_85,2.852921868
YOR330C,147,YOR330C_147,16.47772164
YOR332W,234,YOR332W_234,76.30746203
YOR334W,19,YOR334W_19,7.756013746
YOR335C,776,YOR335C_776,14.86551264
YOR340C,130,YOR340C_130,10.26820031
YOR341W,742,YOR341W_742,4.089359418
YOR342C,89,YOR342C_89,6.691934831
YOR344C,176,YOR344C_176,10.93728643
YOR346W,551,YOR346W_551,26.5161147
YOR347C,455,YOR347C_455,4.575201418
YOR352W,160,YOR352W_160,17.67043291
YOR353C,621,YOR353C_621,11.85474747
YOR355W,240,YOR355W_240,14.86254085
YOR356W,519,YOR356W_519,8.738346799
YOR357C,80,YOR357C_80,7.13313576
YOR359W,40,YOR359W_40,3.076800253
YOR360C,288,YOR360C_288,5.840823045
YOR361C,682,YOR361C_682,9.677921223
YOR362C,125,YOR362C_125,18.73002256
YOR363C,33,YOR363C_33,20.625
YOR367W,159,YOR367W_159,3.913584288
YOR369C,97,YOR369C_97,5.487776453
YOR370C,213,YOR370C_213,2.391376804
YOR371C,782,YOR371C_782,6.379363792
YOR372C,468,YOR372C_468,6.507877391
YOR373W,68,YOR373W_68,10.89113447
YOR374W,238,YOR374W_238,13.80550327
YOR375C,108,YOR375C_108,11.46024848
YOR377W,168,YOR377W_168,8.165596453
YOR382W,48,YOR382W_48,5.819750646
YOR383C,139,YOR383C_139,8.691708483
YPL001W,173,YPL001W_173,9.785012697
YPL002C,81,YPL002C_81,35.61887255
YPL004C,144,YPL004C_144,44.98813115
YPL005W,54,YPL005W_54,22.55555556
YPL006W,283,YPL006W_283,61.29
YPL007C,378,YPL007C_378,66.66666667
YPL008W,826,YPL008W_826,8.621052632
YPL009C,1039,YPL009C_1039,144.7832932
YPL010W,168,YPL010W_168,5.336673273
YPL011C,118,YPL011C_118,4.009471826
YPL012W,177,YPL012W_177,8.681592911
YPL014W,322,YPL014W_322,15.9
YPL016W,602,YPL016W_602,37.80834375
YPL018W,152,YPL018W_152,19.05781858
YPL019C,836,YPL019C_836,19.38679289
YPL020C,246,YPL020C_246,31.34414624
YPL022W,439,YPL022W_439,3.751607901
YPL023C,116,YPL023C_116,34.69041334
YPL024W,33,YPL024W_33,10.97014925
YPL026C,64,YPL026C_64,12.21238938
YPL028W,388,YPL028W_388,50.40150567
YPL030W,472,YPL030W_472,4.347039471
YPL031C,236,YPL031C_236,24.67626812
YPL032C,226,YPL032C_226,27.26111111
YPL037C,158,YPL037C_158,5.658550963
YPL043W,324,YPL043W_324,38.8851603
YPL045W,782,YPL045W_782,51.75757576
YPL046C,82,YPL046C_82,5.677258567
YPL047W,99,YPL047W_99,163.3333333
YPL048W,375,YPL048W_375,26.39982661
YPL049C,390,YPL049C_390,4.634896392
YPL050C,76,YPL050C_76,6.810203523
YPL051W,105,YPL051W_105,7.481481481
YPL053C,253,YPL053C_253,8.389542285
YPL055C,242,YPL055C_242,12.14902893
YPL057C,221,YPL057C_221,11.46666667
YPL058C,1033,YPL058C_1033,14.61335976
YPL059W,151,YPL059W_151,10.41171152
YPL061W,304,YPL061W_304,3.421733122
YPL063W,160,YPL063W_160,15.74344717
YPL066W,63,YPL066W_63,12.88888889
YPL067C,77,YPL067C_77,33.45173745
YPL068C,96,YPL068C_96,13.89827644
YPL069C,44,YPL069C_44,63
YPL070W,146,YPL070W_146,37.68808446
YPL074W,355,YPL074W_355,8.224768975
YPL075W,26,YPL075W_26,8.66912529
YPL078C,41,YPL078C_41,24.46251052
YPL079W,54,YPL079W_54,2.358568588
YPL081W,198,YPL081W_198,21.58647469
YPL082C,206,YPL082C_206,5.534005883
YPL083C,301,YPL083C_301,21.80992908
YPL084W,88,YPL084W_88,3.809497207
YPL085W,1395,YPL085W_1395,16.44242625
YPL086C,367,YPL086C_367,5.684041709
YPL087W,99,YPL087W_99,2.838497618
YPL089C,505,YPL089C_505,16.14814815
YPL091W,424,YPL091W_424,5.42337873
YPL092W,162,YPL092W_162,22.08448118
YPL093W,648,YPL093W_648,14.80558658
YPL094C,55,YPL094C_55,3.014975345
YPL095C,141,YPL095C_141,17.71428571
YPL099C,131,YPL099C_131,36.53387446
YPL100W,485,YPL100W_485,121.5774728
YPL101W,419,YPL101W_419,17.02516531
YPL103C,193,YPL103C_193,12.44444444
YPL105C,808,YPL105C_808,4.837414932
YPL106C,147,YPL106C_147,4.683766784
YPL107W,180,YPL107W_180,55.33333333
YPL108W,162,YPL108W_162,3.026538887
YPL110C,107,YPL110C_107,5.722769488
YPL111W,139,YPL111W_139,4.009782816
YPL112C,175,YPL112C_175,6.712362946
YPL117C,87,YPL117C_87,9.097671675
YPL118W,61,YPL118W_61,12.47298096
YPL120W,394,YPL120W_394,19.75996897
YPL122C,514,YPL122C_514,120.8888889
YPL125W,315,YPL125W_315,61.94318182
YPL126W,516,YPL126W_516,12.57555759
YPL127C,162,YPL127C_162,64.85942233
YPL128C,493,YPL128C_493,3.530895334
YPL129W,198,YPL129W_198,10.11185635
YPL131W,49,YPL131W_49,12.31112372
YPL133C,419,YPL133C_419,18.66666667
YPL134C,115,YPL134C_115,12.5634058
YPL135W,118,YPL135W_118,8.799661948
YPL137C,138,YPL137C_138,15.70061217
YPL138C,337,YPL138C_337,8.544973545
YPL139C,229,YPL139C_229,10.86979515
YPL140C,386,YPL140C_386,5.873605948
YPL143W,89,YPL143W_89,9.244100021
YPL144W,149,YPL144W_149,10.0168511
YPL145C,379,YPL145C_379,5.767031411
YPL146C,370,YPL146C_370,36.37797328
YPL152W,77,YPL152W_77,6.636173316
YPL154C,266,YPL154C_266,9.069534705
YPL155C,81,YPL155C_81,25.95801257
YPL157W,176,YPL157W_176,8.482514335
YPL158C,292,YPL158C_292,17.69805917
YPL159C,193,YPL159C_193,5.733786848
YPL160W,761,YPL160W_761,3.524134598
YPL161C,115,YPL161C_115,3.30129242
YPL162C,76,YPL162C_76,4.663471951
YPL163C,173,YPL163C_173,42.01320861
YPL166W,35,YPL166W_35,2.104208417
YPL168W,233,YPL168W_233,26
YPL169C,213,YPL169C_213,4.78922445
YPL170W,153,YPL170W_153,110.4259187
YPL172C,380,YPL172C_380,25.33333333
YPL173W,98,YPL173W_98,2.765511461
YPL175W,50,YPL175W_50,16.51785714
YPL176C,230,YPL176C_230,33.08994709
YPL177C,159,YPL177C_159,7.528018847
YPL178W,197,YPL178W_197,7.139533518
YPL179W,87,YPL179W_87,8.466041817
YPL180W,800,YPL180W_800,46.46464646
YPL181W,230,YPL181W_230,10.41190745
YPL183C,751,YPL183C_751,15.79287619
YPL183W-A,94,YPL183W-A_94,34.67555556
YPL184C,501,YPL184C_501,7.293656133
YPL188W,36,YPL188W_36,11.58290162
YPL189C-A,45,YPL189C-A_45,10.58
YPL190C,488,YPL190C_488,19.34273091
YPL191C,188,YPL191C_188,8.022307794
YPL193W,38,YPL193W_38,15.36363636
YPL194W,34,YPL194W_34,51.5018315
YPL195W,179,YPL195W_179,4.822550808
YPL196W,254,YPL196W_254,62.4
YPL198W,97,YPL198W_97,2.091671372
YPL199C,241,YPL199C_241,39.13535354
YPL202C,241,YPL202C_241,4.642994059
YPL203W,350,YPL203W_350,11.20797752
YPL204W,212,YPL204W_212,3.262929942
YPL206C,52,YPL206C_52,6.641686523
YPL208W,89,YPL208W_89,19.81841941
YPL209C,48,YPL209C_48,9.777777778
YPL210C,112,YPL210C_112,52.82436648
YPL211W,95,YPL211W_95,3.843811203
YPL212C,205,YPL212C_205,6.190834685
YPL213W,148,YPL213W_148,6.216102505
YPL215W,110,YPL215W_110,16.39615319
YPL217C,19,YPL217C_19,7.786910624
YPL218W,54,YPL218W_54,3.001890968
YPL219W,296,YPL219W_296,5.290183092
YPL221W,490,YPL221W_490,12.89478663
YPL224C,357,YPL224C_357,10.71564961
YPL225W,134,YPL225W_134,31.6833753
YPL226W,1156,YPL226W_1156,25.73824608
YPL227C,43,YPL227C_43,11.84444444
YPL228W,125,YPL228W_125,2.154630969
YPL229W,60,YPL229W_60,6.507425399
YPL231W,642,YPL231W_642,4.397083193
YPL232W,48,YPL232W_48,5.334665218
YPL235W,263,YPL235W_263,13.78699263
YPL237W,282,YPL237W_282,7.895196659
YPL239W,121,YPL239W_121,7.859857507
YPL240C,340,YPL240C_340,6.906440961
YPL242C,496,YPL242C_496,31.71867495
YPL243W,160,YPL243W_160,9.698402163
YPL245W,303,YPL245W_303,6.457502541
YPL246C,189,YPL246C_189,33.08439898
YPL247C,19,YPL247C_19,4.721559633
YPL249C,460,YPL249C_460,13.13793049
YPL250C,137,YPL250C_137,30.16526611
YPL252C,58,YPL252C_58,7.633660775
YPL254W,196,YPL254W_196,4.725066105
YPL256C,505,YPL256C_505,5.046515615
YPL257W,141,YPL257W_141,10.66666667
YPL260W,37,YPL260W_37,30.24002025
YPL262W,254,YPL262W_254,2.539813056
YPL263C,306,YPL263C_306,7.064069038
YPL265W,253,YPL265W_253,5.105160939
YPL266W,199,YPL266W_199,2.81530211
YPL267W,151,YPL267W_151,6.222222222
YPL270W,161,YPL270W_161,48
YPL271W,59,YPL271W_59,8.523812915
YPL273W,23,YPL273W_23,23.97433566
YPL274W,544,YPL274W_544,17.21568627
YPR003C,149,YPR003C_149,5.357508136
YPR004C,195,YPR004C_195,31.125
YPR006C,437,YPR006C_437,29.14285714
YPR010C,315,YPR010C_315,8.57207913
YPR010C-A,73,YPR010C-A_73,15.26461538
YPR011C,69,YPR011C_69,16.58730159
YPR016C,245,YPR016C_245,50.6465555
YPR018W,443,YPR018W_443,3.904521325
YPR019W,811,YPR019W_811,11.57010302
YPR020W,107,YPR020W_107,7.451552795
YPR021C,725,YPR021C_725,34.48253242
YPR022C,400,YPR022C_400,15.42246286
YPR024W,385,YPR024W_385,16.66698883
YPR025C,75,YPR025C_75,12.9981505
YPR028W,99,YPR028W_99,8.236196597
YPR031W,302,YPR031W_302,8.998749553
YPR032W,425,YPR032W_425,13.63236246
YPR033C,167,YPR033C_167,2.897249647
YPR034W,77,YPR034W_77,6.955970493
YPR035W,107,YPR035W_107,71.93770673
YPR036W,204,YPR036W_204,9.6042958
YPR036W-A,40,YPR036W-A_40,4.002241096
YPR037C,197,YPR037C_197,77
YPR040W,211,YPR040W_211,5.616532774
YPR041W,154,YPR041W_154,17.63629644
YPR042C,21,YPR042C_21,4.563348341
YPR043W,37,YPR043W_37,2.099721475
YPR045C,70,YPR045C_70,7.752270998
YPR046W,143,YPR046W_143,18.34555556
YPR048W,519,YPR048W_519,59.19117647
YPR049C,60,YPR049C_60,4.610688397
YPR051W,177,YPR051W_177,37.36111111
